wbcode,year,dem,lgdp_pc
NLD,1990,1,9.8753662
NLD,1991,1,9.892724
NLD,1992,1,9.9029455
NLD,1993,1,9.9087925
NLD,1994,1,9.9313669
NLD,1995,1,9.9554873
NLD,1996,1,9.9830713
NLD,1997,1,10.019088
NLD,1998,1,10.051728
NLD,1999,1,10.091697
NLD,2000,1,10.124574
NLD,2001,1,10.138971
NLD,2002,1,10.135077
NLD,2003,1,10.133792
NLD,2004,1,10.151298
NLD,2005,1,10.166964
NLD,2006,1,10.195851
NLD,2007,1,10.229837
NLD,2008,1,10.243267
NLD,2009,1,10.202827
NLD,2010,1,10.215134
NOR,1970,1,9.8024673
NOR,1971,1,9.8534212
NOR,1972,1,9.9010715
NOR,1973,1,9.9412088
NOR,1974,1,9.9750214
NOR,1975,1,10.020405
NOR,1976,1,10.07308
NOR,1977,1,10.110015
NOR,1978,1,10.144221
NOR,1979,1,10.183279
NOR,1980,1,10.223753
NOR,1981,1,10.235777
NOR,1982,1,10.233703
NOR,1983,1,10.268332
NOR,1984,1,10.322301
NOR,1985,1,10.371167
NOR,1986,1,10.4064
NOR,1987,1,10.419713
NOR,1988,1,10.413671
NOR,1989,1,10.419303
NOR,1990,1,10.434112
NOR,1991,1,10.458714
NOR,1992,1,10.487394
NOR,1993,1,10.508969
NOR,1994,1,10.552374
NOR,1995,1,10.587543
NOR,1996,1,10.630843
NOR,1997,1,10.676968
NOR,1998,1,10.697084
NOR,1999,1,10.710822
NOR,2000,1,10.736563
NOR,2001,1,10.750049
NOR,2002,1,10.758778
NOR,2003,1,10.762422
NOR,2004,1,10.795163
NOR,2005,1,10.814655
NOR,2006,1,10.827179
NOR,2007,1,10.841799
NOR,2008,1,10.830717
NOR,2009,1,10.802602
NOR,2010,1,10.798219
NPL,1970,0,4.9252448
NPL,1971,0,4.8844633
NPL,1972,0,4.8871799
NPL,1973,0,4.8551898
NPL,1974,0,4.8901739
NPL,1975,0,4.8789902
NPL,1976,0,4.8971405
NPL,1977,0,4.9026737
NPL,1978,0,4.9222846
NPL,1979,0,4.9228635
NPL,1980,0,4.877202
NPL,1981,0,4.9325399
NPL,1982,0,4.9456196
NPL,1983,0,4.8919477
NPL,1984,0,4.9612465
NPL,1985,0,4.9979801
NPL,1986,0,5.0182528
NPL,1987,0,5.0108728
NPL,1988,0,5.061481
NPL,1989,0,5.0815892
NPL,1990,0,5.1061964
NPL,1991,1,5.1430888
NPL,1992,1,5.1599679
NPL,1993,1,5.175106
NPL,1994,1,5.2312322
NPL,1995,1,5.241683
NPL,1996,1,5.2728658
NPL,1997,1,5.3004856
NPL,1998,1,5.3077073
NPL,1999,1,5.327631
NPL,2000,1,5.3638754
NPL,2001,1,5.3902774
NPL,2002,0,5.3703289
NPL,2003,0,5.3874221
NPL,2004,0,5.4114027
NPL,2005,0,5.4238577
NPL,2006,1,5.4413328
NPL,2007,1,5.4592843
NPL,2008,1,5.503253
NPL,2009,1,5.5317793
NPL,2010,1,5.5625558
NZL,1970,1,
NZL,1971,1,
NZL,1972,1,
NZL,1973,1,
NZL,1974,1,
NZL,1975,1,
NZL,1976,1,
NZL,1977,1,9.401166
NZL,1978,1,9.4003096
NZL,1979,1,9.4163313
NZL,1980,1,9.4202843
NZL,1981,1,9.4503641
NZL,1982,1,9.4471979
NZL,1983,1,9.4682865
NZL,1984,1,9.5088053
NZL,1985,1,9.5095606
NZL,1986,1,9.5224447
NZL,1987,1,9.5301542
NZL,1988,1,9.5104561
NZL,1989,1,9.4990807
NZL,1990,1,9.4867544
NZL,1991,1,9.4928913
NZL,1992,1,9.4885635
NZL,1993,1,9.5351095
NZL,1994,1,9.5715942
NZL,1995,1,9.5992041
NZL,1996,1,9.6249399
NZL,1997,1,9.6328964
NZL,1998,1,9.6277323
NZL,1999,1,9.6688223
NZL,2000,1,9.6853924
NZL,2001,1,9.7063885
NZL,2002,1,9.7402649
NZL,2003,1,9.7689114
NZL,2004,1,9.7921038
NZL,2005,1,9.8110847
NZL,2006,1,9.8086481
NZL,2007,1,9.8269358
NZL,2008,1,9.8004284
NZL,2009,1,9.7849693
NZL,2010,1,
OMN,1970,0,8.7818241
OMN,1971,0,8.7080612
OMN,1972,0,8.7249556
OMN,1973,0,8.4995317
OMN,1974,0,8.5413465
OMN,1975,0,8.6971045
OMN,1976,0,8.8248234
OMN,1977,0,8.7790823
OMN,1978,0,8.6886549
OMN,1979,0,8.6809206
OMN,1980,0,8.6917601
OMN,1981,0,8.7847376
OMN,1982,0,8.8337555
OMN,1983,0,8.9308157
OMN,1984,0,9.0310965
OMN,1985,0,9.1103964
OMN,1986,0,9.0641909
OMN,1987,0,8.9668884
OMN,1988,0,8.9662676
OMN,1989,0,9.0227766
OMN,1990,0,8.9706993
OMN,1991,0,8.9917917
OMN,1992,0,9.0371742
OMN,1993,0,9.0621233
OMN,1994,0,9.0672483
OMN,1995,0,9.0834875
OMN,1996,0,9.0973101
OMN,1997,0,9.1393404
OMN,1998,0,9.1493835
OMN,1999,0,9.1338472
OMN,2000,0,9.1747217
OMN,2001,0,9.2384396
OMN,2002,0,9.2592506
OMN,2003,0,9.2582731
OMN,2004,0,9.2841158
OMN,2005,0,9.3101912
OMN,2006,0,9.321887
OMN,2007,0,9.3412571
OMN,2008,0,9.4218235
OMN,2009,0,9.4132338
OMN,2010,0,
PAK,1970,0,5.7185774
PAK,1971,0,5.6790161
PAK,1972,1,5.644578
PAK,1973,1,5.6718473
PAK,1974,1,5.6670699
PAK,1975,1,5.6700778
PAK,1976,1,5.6833367
PAK,1977,0,5.6861916
PAK,1978,0,5.7288585
PAK,1979,0,5.7321053
PAK,1980,0,5.7967925
PAK,1981,0,5.8319106
PAK,1982,0,5.8557425
PAK,1983,0,5.8833146
PAK,1984,0,5.8960629
PAK,1985,0,5.9338264
PAK,1986,0,5.9495182
PAK,1987,0,5.9754972
PAK,1988,1,6.0137739
PAK,1989,1,6.028367
PAK,1990,1,6.0395584
PAK,1991,1,6.0588713
PAK,1992,1,6.1042471
PAK,1993,1,6.0936379
PAK,1994,1,6.1026649
PAK,1995,1,6.1235352
PAK,1996,1,6.1381125
PAK,1997,1,6.1159129
PAK,1998,1,6.1096997
PAK,1999,0,6.1157198
PAK,2000,0,6.1293178
PAK,2001,0,6.124249
PAK,2002,0,6.1328354
PAK,2003,0,6.1582441
PAK,2004,0,6.2082362
PAK,2005,0,6.261519
PAK,2006,0,6.301218
PAK,2007,0,6.3367438
PAK,2008,1,6.3333607
PAK,2009,1,6.3500776
PAK,2010,1,6.3727365
PAN,1970,0,7.9715166
PAN,1971,0,8.034791
PAN,1972,0,8.0519123
PAN,1973,0,8.0778303
PAN,1974,0,8.0758972
PAN,1975,0,8.0661325
PAN,1976,0,8.0573225
PAN,1977,0,8.0441723
PAN,1978,0,8.1130381
PAN,1979,0,8.1337318
PAN,1980,0,8.1220074
PAN,1981,0,8.1861954
PAN,1982,0,8.215148
PAN,1983,0,8.1467113
PAN,1984,0,8.1515474
PAN,1985,0,8.1783991
PAN,1986,0,8.1913118
PAN,1987,0,8.1514339
PAN,1988,0,7.9865823
PAN,1989,0,7.9811506
PAN,1990,0,8.03829
PAN,1991,0,8.1065083
PAN,1992,0,8.1637678
PAN,1993,0,8.1956587
PAN,1994,1,8.2030067
PAN,1995,1,8.2001801
PAN,1996,1,8.2067804
PAN,1997,1,8.2488623
PAN,1998,1,8.2996626
PAN,1999,1,8.3183842
PAN,2000,1,8.3257275
PAN,2001,1,8.3114443
PAN,2002,1,8.3137836
PAN,2003,1,8.3356543
PAN,2004,1,8.389328
PAN,2005,1,8.440464
PAN,2006,1,8.5036812
PAN,2007,1,8.5999346
PAN,2008,1,8.6843224
PAN,2009,1,8.6910048
PAN,2010,1,8.7216711
PER,1970,0,7.7071881
PER,1971,0,7.7173657
PER,1972,0,7.7154422
PER,1973,0,7.7382932
PER,1974,0,7.7981496
PER,1975,0,7.8040004
PER,1976,0,7.7968302
PER,1977,0,7.7751794
PER,1978,0,7.7531443
PER,1979,0,7.7853136
PER,1980,1,7.7920365
PER,1981,1,7.8360772
PER,1982,1,7.8054128
PER,1983,1,7.6558518
PER,1984,1,7.6832013
PER,1985,1,7.6881175
PER,1986,1,7.7602296
PER,1987,1,7.8145795
PER,1988,1,7.7015367
PER,1989,1,7.5556779
PER,1990,1,7.4820237
PER,1991,1,7.4836431
PER,1992,0,7.4600463
PER,1993,1,7.4875565
PER,1994,1,7.5891123
PER,1995,1,7.6523881
PER,1996,1,7.658752
PER,1997,1,7.7064376
PER,1998,1,7.6811953
PER,1999,1,7.6720495
PER,2000,1,7.6835194
PER,2001,1,7.6738119
PER,2002,1,7.711421
PER,2003,1,7.7400827
PER,2004,1,7.7782874
PER,2005,1,7.8344545
PER,2006,1,7.9025407
PER,2007,1,7.9818106
PER,2008,1,8.0696249
PER,2009,1,8.072444
PER,2010,1,8.1512794
PHL,1970,0,6.8903499
PHL,1971,0,6.9085407
PHL,1972,0,6.928092
PHL,1973,0,6.9811039
PHL,1974,0,6.9845328
PHL,1975,0,7.0079508
PHL,1976,0,7.062356
PHL,1977,0,7.0875902
PHL,1978,0,7.1094723
PHL,1979,0,7.1365371
PHL,1980,0,7.1596985
PHL,1981,0,7.165545
PHL,1982,0,7.1740603
PHL,1983,0,7.1663442
PHL,1984,0,7.064723
PHL,1985,0,6.9639864
PHL,1986,0,6.9719706
PHL,1987,1,6.9892683
PHL,1988,1,7.0304141
PHL,1989,1,7.0671682
PHL,1990,1,7.0743823
PHL,1991,1,7.0433698
PHL,1992,1,7.0223365
PHL,1993,1,7.0195293
PHL,1994,1,7.0391922
PHL,1995,1,7.0619841
PHL,1996,1,7.0935836
PHL,1997,1,7.1193223
PHL,1998,1,7.0891924
PHL,1999,1,7.0957813
PHL,2000,1,7.1158147
PHL,2001,1,7.1227551
PHL,2002,1,7.1375046
PHL,2003,1,7.165266
PHL,2004,1,7.2093935
PHL,2005,1,7.2352467
PHL,2006,1,7.2650814
PHL,2007,1,7.3078094
PHL,2008,1,7.3273096
PHL,2009,1,7.3180037
PHL,2010,1,7.3714972
PLW,1970,1,
PLW,1971,1,
PLW,1972,1,
PLW,1973,1,
PLW,1974,1,
PLW,1975,1,
PLW,1976,1,
PLW,1977,1,
PLW,1978,1,
PLW,1979,1,
PLW,1980,1,
PLW,1981,1,
PLW,1982,1,
PLW,1983,1,
PLW,1984,1,
PLW,1985,1,
PLW,1986,1,
PLW,1987,1,
PLW,1988,1,
PLW,1989,1,
PLW,1990,1,
PLW,1991,1,9.0845432
PLW,1992,1,8.9982567
PLW,1993,1,8.8472614
PLW,1994,1,8.8984146
PLW,1995,1,8.9828749
PLW,1996,1,9.0695391
PLW,1997,1,9.0801525
PLW,1998,1,9.088028
PLW,1999,1,9.0206757
PLW,2000,1,9.0119715
PLW,2001,1,9.0390882
PLW,2002,1,9.017868
PLW,2003,1,9.0193996
PLW,2004,1,9.0820713
PLW,2005,1,9.1506195
PLW,2006,1,9.198143
PLW,2007,1,9.2371693
PLW,2008,1,9.205514
PLW,2009,1,9.2032299
PLW,2010,1,9.2423897
PNG,1970,1,6.6216197
PNG,1971,1,6.6574154
PNG,1972,1,6.6876845
PNG,1973,1,6.7268953
PNG,1974,1,6.7291899
PNG,1975,1,6.6974158
PNG,1976,1,6.6405215
PNG,1977,1,6.6269045
PNG,1978,1,6.6874847
PNG,1979,1,6.6846342
PNG,1980,1,6.6407537
PNG,1981,1,6.6156988
PNG,1982,1,6.597405
PNG,1983,1,6.6077766
PNG,1984,1,6.5833187
PNG,1985,1,6.6020646
PNG,1986,1,6.6234879
PNG,1987,1,6.626956
PNG,1988,1,6.6323304
PNG,1989,1,6.5952692
PNG,1990,1,6.5424404
PNG,1991,1,6.5947599
PNG,1992,1,6.687068
PNG,1993,1,6.8182354
PNG,1994,1,6.8411107
PNG,1995,1,6.7736869
PNG,1996,1,6.8091502
PNG,1997,1,6.731699
PNG,1998,1,6.6569819
PNG,1999,1,6.6403337
PNG,2000,1,6.5812368
PNG,2001,1,6.543478
PNG,2002,1,6.5066395
PNG,2003,1,6.4940205
PNG,2004,1,6.4879856
PNG,2005,1,6.4915085
PNG,2006,1,6.4829869
PNG,2007,1,6.519619
PNG,2008,1,6.5526114
PNG,2009,1,6.5752177
PNG,2010,1,6.6221199
POL,1970,0,
POL,1971,0,
POL,1972,0,
POL,1973,0,
POL,1974,0,
POL,1975,0,
POL,1976,0,
POL,1977,0,
POL,1978,0,
POL,1979,0,
POL,1980,0,
POL,1981,0,
POL,1982,0,
POL,1983,0,
POL,1984,0,
POL,1985,0,
POL,1986,0,
POL,1987,0,
POL,1988,0,
POL,1989,0,
POL,1990,1,8.0439796
POL,1991,1,7.9694605
POL,1992,1,7.9925218
POL,1993,1,8.0274487
POL,1994,1,8.0772533
POL,1995,1,8.1426935
POL,1996,1,8.2026987
POL,1997,1,8.270649
POL,1998,1,8.3187494
POL,1999,1,8.362483
POL,2000,1,8.3985977
POL,2001,1,8.4153194
POL,2002,1,8.429307
POL,2003,1,8.4669046
POL,2004,1,8.5186281
POL,2005,1,8.5538139
POL,2006,1,8.6141319
POL,2007,1,8.6796865
POL,2008,1,8.7295856
POL,2009,1,8.7454224
POL,2010,1,8.7803049
PRK,1970,0,
PRK,1971,0,
PRK,1972,0,
PRK,1973,0,
PRK,1974,0,
PRK,1975,0,
PRK,1976,0,
PRK,1977,0,
PRK,1978,0,
PRK,1979,0,
PRK,1980,0,
PRK,1981,0,
PRK,1982,0,
PRK,1983,0,
PRK,1984,0,
PRK,1985,0,
PRK,1986,0,
PRK,1987,0,
PRK,1988,0,
PRK,1989,0,
PRK,1990,0,
PRK,1991,0,
PRK,1992,0,
PRK,1993,0,
PRK,1994,0,
PRK,1995,0,
PRK,1996,0,
PRK,1997,0,
PRK,1998,0,
PRK,1999,0,
PRK,2000,0,
PRK,2001,0,
PRK,2002,0,
PRK,2003,0,
PRK,2004,0,
PRK,2005,0,
PRK,2006,0,
PRK,2007,0,
PRK,2008,0,
PRK,2009,0,
PRK,2010,0,
PRT,1970,0,8.4881964
PRT,1971,0,8.5392942
PRT,1972,0,8.6034584
PRT,1973,0,8.6968479
PRT,1974,0,8.6955957
PRT,1975,0,8.6386881
PRT,1976,1,8.6931086
PRT,1977,1,8.735465
PRT,1978,1,8.7512264
PRT,1979,1,8.7942162
PRT,1980,1,8.8273592
PRT,1981,1,8.8391581
PRT,1982,1,8.8560514
PRT,1983,1,8.8501015
PRT,1984,1,8.8269234
PRT,1985,1,8.8504286
PRT,1986,1,8.8908463
PRT,1987,1,8.9525499
PRT,1988,1,9.0246134
PRT,1989,1,9.086874
PRT,1990,1,9.1254625
PRT,1991,1,9.1666431
PRT,1992,1,9.1756868
PRT,1993,1,9.1541929
PRT,1994,1,9.1635303
PRT,1995,1,9.2054987
PRT,1996,1,9.2378588
PRT,1997,1,9.2772894
PRT,1998,1,9.3238392
PRT,1999,1,9.360405
PRT,2000,1,9.3957682
PRT,2001,1,9.4115524
PRT,2002,1,9.413084
PRT,2003,1,9.3964577
PRT,2004,1,9.4042912
PRT,2005,1,9.4051542
PRT,2006,1,9.4168653
PRT,2007,1,9.4387779
PRT,2008,1,9.4376469
PRT,2009,1,9.4069757
PRT,2010,1,9.4194937
PRY,1970,0,6.6761551
PRY,1971,0,6.6990042
PRY,1972,0,6.732163
PRY,1973,0,6.7732167
PRY,1974,0,6.8247676
PRY,1975,0,6.8592129
PRY,1976,0,6.9009552
PRY,1977,0,6.9793329
PRY,1978,0,7.0620503
PRY,1979,0,7.1452971
PRY,1980,0,7.2595549
PRY,1981,0,7.3119092
PRY,1982,0,7.2451553
PRY,1983,0,7.1863041
PRY,1984,0,7.189322
PRY,1985,0,7.20191
PRY,1986,0,7.1728439
PRY,1987,0,7.187171
PRY,1988,0,7.2215567
PRY,1989,0,7.2514439
PRY,1990,0,7.2560539
PRY,1991,0,7.2544065
PRY,1992,0,7.2626138
PRY,1993,1,7.2761531
PRY,1994,1,7.288579
PRY,1995,1,7.3181682
PRY,1996,1,7.3003178
PRY,1997,1,7.3084164
PRY,1998,1,7.2931423
PRY,1999,1,7.2573094
PRY,2000,1,7.2023864
PRY,2001,1,7.2081351
PRY,2002,1,7.1927652
PRY,2003,1,7.2152719
PRY,2004,1,7.2402382
PRY,2005,1,7.2526169
PRY,2006,1,7.2807832
PRY,2007,1,7.3316402
PRY,2008,1,7.3735085
PRY,2009,1,7.3196073
PRY,2010,1,7.4454718
QAT,1970,1,
QAT,1971,0,
QAT,1972,0,
QAT,1973,0,
QAT,1974,0,
QAT,1975,0,
QAT,1976,0,
QAT,1977,0,
QAT,1978,0,
QAT,1979,0,
QAT,1980,0,
QAT,1981,0,
QAT,1982,0,
QAT,1983,0,
QAT,1984,0,
QAT,1985,0,
QAT,1986,0,
QAT,1987,0,
QAT,1988,0,
QAT,1989,0,
QAT,1990,0,
QAT,1991,0,
QAT,1992,0,
QAT,1993,0,
QAT,1994,0,
QAT,1995,0,
QAT,1996,0,
QAT,1997,0,
QAT,1998,0,
QAT,1999,0,
QAT,2000,0,10.32185
QAT,2001,0,10.295587
QAT,2002,0,10.311257
QAT,2003,0,10.294744
QAT,2004,0,10.431574
QAT,2005,0,10.449639
QAT,2006,0,10.427891
QAT,2007,0,10.500388
QAT,2008,0,10.587518
QAT,2009,0,10.553128
QAT,2010,0,
ROM,1970,0,
ROM,1971,0,
ROM,1972,0,
ROM,1973,0,
ROM,1974,0,
ROM,1975,0,
ROM,1976,0,
ROM,1977,0,
ROM,1978,0,
ROM,1979,0,
ROM,1980,0,7.5295944
ROM,1981,0,7.5338154
ROM,1982,0,7.5696464
ROM,1983,0,7.6254745
ROM,1984,0,7.6794271
ROM,1985,0,7.6750736
ROM,1986,0,7.6962442
ROM,1987,0,7.701673
ROM,1988,0,7.6941295
ROM,1989,0,7.6318488
ROM,1990,1,7.571692
ROM,1991,1,7.436203
ROM,1992,1,7.3462763
ROM,1993,1,7.3639145
ROM,1994,1,7.4054942
ROM,1995,1,7.4772983
ROM,1996,1,7.5219984
ROM,1997,1,7.4644518
ROM,1998,1,7.4208298
ROM,1999,1,7.4142394
ROM,2000,1,7.4405346
ROM,2001,1,7.503571
ROM,2002,1,7.5576367
ROM,2003,1,7.6116433
ROM,2004,1,7.6970129
ROM,2005,1,7.7418866
ROM,2006,1,7.8214145
ROM,2007,1,7.8741107
ROM,2008,1,7.9564309
ROM,2009,1,7.8682323
ROM,2010,1,7.881175
RUS,1970,0,
RUS,1971,0,
RUS,1972,0,
RUS,1973,0,
RUS,1974,0,
RUS,1975,0,
RUS,1976,0,
RUS,1977,0,
RUS,1978,0,
RUS,1979,0,
RUS,1980,0,
RUS,1981,0,
RUS,1982,0,
RUS,1983,0,
RUS,1984,0,
RUS,1985,0,
RUS,1986,0,
RUS,1987,0,
RUS,1988,0,
RUS,1989,0,7.9125366
RUS,1990,0,7.8751616
RUS,1991,0,7.8226581
RUS,1992,0,7.6649237
RUS,1993,1,7.5735331
RUS,1994,1,7.438489
RUS,1995,1,7.3970394
RUS,1996,1,7.3639679
RUS,1997,1,7.3815031
RUS,1998,1,7.3304858
RUS,1999,1,7.3957987
RUS,2000,1,7.4892964
RUS,2001,1,7.5412931
RUS,2002,1,7.5916719
RUS,2003,1,7.6665745
RUS,2004,0,7.7412558
RUS,2005,0,7.808351
RUS,2006,0,7.8887997
RUS,2007,0,7.9725943
RUS,2008,0,8.0251513
RUS,2009,0,7.9455857
RUS,2010,0,7.987082
RWA,1970,0,5.3743372
RWA,1971,0,5.3481736
RWA,1972,0,5.3132787
RWA,1973,0,5.3104386
RWA,1974,0,5.2890801
RWA,1975,0,5.2339048
RWA,1976,0,5.379735
RWA,1977,0,5.368432
RWA,1978,0,5.4263411
RWA,1979,0,5.5103531
RWA,1980,0,5.5694509
RWA,1981,0,5.5869102
RWA,1982,0,5.5713744
RWA,1983,0,5.5976453
RWA,1984,0,5.5237741
RWA,1985,0,5.5372996
RWA,1986,0,5.5604076
RWA,1987,0,5.5305462
RWA,1988,0,5.5460949
RWA,1989,0,5.5192981
RWA,1990,0,5.4711676
RWA,1991,0,5.4978499
RWA,1992,0,5.6121273
RWA,1993,0,5.5881181
RWA,1994,0,4.9494271
RWA,1995,0,5.3050294
RWA,1996,0,5.3353128
RWA,1997,0,5.3746324
RWA,1998,0,5.3731852
RWA,1999,0,5.3677096
RWA,2000,0,5.3755569
RWA,2001,0,5.429348
RWA,2002,0,5.5091162
RWA,2003,0,5.5084863
RWA,2004,0,5.5584807
RWA,2005,0,5.6261578
RWA,2006,0,5.6854272
RWA,2007,0,5.7108612
RWA,2008,0,5.7892079
RWA,2009,0,5.801517
RWA,2010,0,5.845706
SAU,1970,0,9.0264273
SAU,1971,0,9.1309671
SAU,1972,0,9.2702827
SAU,1973,0,9.4314842
SAU,1974,0,9.611702
SAU,1975,0,9.603672
SAU,1976,0,9.6677065
SAU,1977,0,9.6826591
SAU,1978,0,9.6227331
SAU,1979,0,9.6686363
SAU,1980,0,9.6860514
SAU,1981,0,9.679738
SAU,1982,0,9.5124731
SAU,1983,0,9.3794832
SAU,1984,0,9.3031254
SAU,1985,0,9.2160654
SAU,1986,0,9.2191162
SAU,1987,0,9.1343174
SAU,1988,0,9.1712112
SAU,1989,0,9.1312218
SAU,1990,0,9.171876
SAU,1991,0,9.2230291
SAU,1992,0,9.2329931
SAU,1993,0,9.199894
SAU,1994,0,9.1766338
SAU,1995,0,9.1529722
SAU,1996,0,9.1674471
SAU,1997,0,9.177846
SAU,1998,0,9.1914978
SAU,1999,0,9.167016
SAU,2000,0,9.1926126
SAU,2001,0,9.1688309
SAU,2002,0,9.1368876
SAU,2003,0,9.1758251
SAU,2004,0,9.1935349
SAU,2005,0,9.21698
SAU,2006,0,9.2034664
SAU,2007,0,9.1823063
SAU,2008,0,9.1856203
SAU,2009,0,9.1514931
SAU,2010,0,9.1546021
SDN,1970,0,5.2999825
SDN,1971,0,5.2742853
SDN,1972,0,5.1760736
SDN,1973,0,5.1381087
